seed_id,case_group,case_type,article,item_no,name,legal_basis,source_document,source_url,chapter,chapter_name,notes
HS_D160,Hình sự,Tội danh,160,,"Tội xâm phạm quyền của công dân về bầu cử, ứng cử hoặc biểu quyết khi Nhà nước trưng cầu ý dân",Điều 160 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XV,"Các tội xâm phạm quyền tự do của con người, quyền tự do, dân chủ của công dân",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D161,Hình sự,Tội danh,161,,"Tội làm sai lệch kết quả bầu cử, kết quả trưng cầu ý dân",Điều 161 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XV,"Các tội xâm phạm quyền tự do của con người, quyền tự do, dân chủ của công dân",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D162,Hình sự,Tội danh,162,,"Tội buộc công chức, viên chức thôi việc hoặc sa thải người lao động trái pháp luật",Điều 162 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XV,"Các tội xâm phạm quyền tự do của con người, quyền tự do, dân chủ của công dân",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D163,Hình sự,Tội danh,163,,"Tội xâm phạm quyền hội họp, lập hội của công dân",Điều 163 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XV,"Các tội xâm phạm quyền tự do của con người, quyền tự do, dân chủ của công dân",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D164,Hình sự,Tội danh,164,,"Tội xâm phạm quyền tự do tín ngưỡng, tôn giáo của người khác",Điều 164 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XV,"Các tội xâm phạm quyền tự do của con người, quyền tự do, dân chủ của công dân",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D165,Hình sự,Tội danh,165,,Tội xâm phạm quyền bình đẳng giới,Điều 165 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XV,"Các tội xâm phạm quyền tự do của con người, quyền tự do, dân chủ của công dân",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D166,Hình sự,Tội danh,166,,"Tội xâm phạm quyền khiếu nại, tố cáo",Điều 166 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XV,"Các tội xâm phạm quyền tự do của con người, quyền tự do, dân chủ của công dân",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D167,Hình sự,Tội danh,167,,"Tội xâm phạm quyền tự do ngôn luận, tự do báo chí, tiếp cận thông tin, quyền biểu tình của công dân",Điều 167 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XV,"Các tội xâm phạm quyền tự do của con người, quyền tự do, dân chủ của công dân",Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D168,Hình sự,Tội danh,168,,Tội cướp tài sản,Điều 168 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVI,Các tội xâm phạm sở hữu,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D169,Hình sự,Tội danh,169,,Tội bắt cóc nhằm chiếm đoạt tài sản,Điều 169 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVI,Các tội xâm phạm sở hữu,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D170,Hình sự,Tội danh,170,,Tội cưỡng đoạt tài sản,Điều 170 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVI,Các tội xâm phạm sở hữu,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D171,Hình sự,Tội danh,171,,Tội cướp giật tài sản,Điều 171 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVI,Các tội xâm phạm sở hữu,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D172,Hình sự,Tội danh,172,,Tội công nhiên chiếm đoạt tài sản,Điều 172 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVI,Các tội xâm phạm sở hữu,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D173,Hình sự,Tội danh,173,,Tội trộm cắp tài sản,Điều 173 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVI,Các tội xâm phạm sở hữu,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D174,Hình sự,Tội danh,174,,Tội lừa đảo chiếm đoạt tài sản,Điều 174 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVI,Các tội xâm phạm sở hữu,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D175,Hình sự,Tội danh,175,,Tội lạm dụng tín nhiệm chiếm đoạt tài sản,Điều 175 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVI,Các tội xâm phạm sở hữu,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D176,Hình sự,Tội danh,176,,Tội chiếm giữ trái phép tài sản,Điều 176 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVI,Các tội xâm phạm sở hữu,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D177,Hình sự,Tội danh,177,,Tội sử dụng trái phép tài sản,Điều 177 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVI,Các tội xâm phạm sở hữu,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D178,Hình sự,Tội danh,178,,Tội hủy hoại hoặc cố ý làm hư hỏng tài sản,Điều 178 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVI,Các tội xâm phạm sở hữu,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D179,Hình sự,Tội danh,179,,"Tội thiếu trách nhiệm gây thiệt hại đến tài sản của Nhà nước, cơ quan, tổ chức, doanh nghiệp",Điều 179 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVI,Các tội xâm phạm sở hữu,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D180,Hình sự,Tội danh,180,,Tội vô ý gây thiệt hại nghiêm trọng đến tài sản,Điều 180 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVI,Các tội xâm phạm sở hữu,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D181,Hình sự,Tội danh,181,,"Tội cưỡng ép kết hôn, ly hôn hoặc cản trở hôn nhân tự nguyện, tiến bộ, cản trở ly hôn tự nguyện",Điều 181 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVII,Các tội xâm phạm chế độ hôn nhân và gia đình,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D182,Hình sự,Tội danh,182,,"Tội vi phạm chế độ một vợ, một chồng",Điều 182 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVII,Các tội xâm phạm chế độ hôn nhân và gia đình,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D183,Hình sự,Tội danh,183,,Tội tổ chức tảo hôn,Điều 183 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVII,Các tội xâm phạm chế độ hôn nhân và gia đình,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D184,Hình sự,Tội danh,184,,Tội loạn luân,Điều 184 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVII,Các tội xâm phạm chế độ hôn nhân và gia đình,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D185,Hình sự,Tội danh,185,,"Tội ngược đãi hoặc hành hạ ông bà, cha mẹ, vợ chồng, con, cháu hoặc người có công nuôi dưỡng mình",Điều 185 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVII,Các tội xâm phạm chế độ hôn nhân và gia đình,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D186,Hình sự,Tội danh,186,,Tội từ chối hoặc trốn tránh nghĩa vụ cấp dưỡng,Điều 186 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVII,Các tội xâm phạm chế độ hôn nhân và gia đình,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D187,Hình sự,Tội danh,187,,Tội tổ chức mang thai hộ vì mục đích thương mại,Điều 187 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVII,Các tội xâm phạm chế độ hôn nhân và gia đình,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D188,Hình sự,Tội danh,188,,Tội buôn lậu,Điều 188 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVIII,Các tội xâm phạm trật tự quản lý kinh tế,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D189,Hình sự,Tội danh,189,,"Tội vận chuyển trái phép hàng hóa, tiền tệ qua biên giới",Điều 189 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVIII,Các tội xâm phạm trật tự quản lý kinh tế,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D190,Hình sự,Tội danh,190,,"Tội sản xuất, buôn bán hàng cấm",Điều 190 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVIII,Các tội xâm phạm trật tự quản lý kinh tế,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D191,Hình sự,Tội danh,191,,"Tội tàng trữ, vận chuyển hàng cấm",Điều 191 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVIII,Các tội xâm phạm trật tự quản lý kinh tế,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D192,Hình sự,Tội danh,192,,"Tội sản xuất, buôn bán hàng giả",Điều 192 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVIII,Các tội xâm phạm trật tự quản lý kinh tế,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D193,Hình sự,Tội danh,193,,"Tội sản xuất, buôn bán hàng giả là lương thực, thực phẩm, phụ gia thực phẩm",Điều 193 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVIII,Các tội xâm phạm trật tự quản lý kinh tế,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D194,Hình sự,Tội danh,194,,"Tội sản xuất, buôn bán hàng giả là thuốc chữa bệnh, thuốc phòng bệnh",Điều 194 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVIII,Các tội xâm phạm trật tự quản lý kinh tế,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D195,Hình sự,Tội danh,195,,"Tội sản xuất, buôn bán hàng giả là thức ăn dùng để chăn nuôi, phân bón, thuốc thú y, thuốc bảo vệ thực vật, giống cây trồng, giống vật nuôi",Điều 195 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVIII,Các tội xâm phạm trật tự quản lý kinh tế,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
HS_D196,Hình sự,Tội danh,196,,Tội đầu cơ,Điều 196 Bộ luật Hình sự (VBHN 135/VBHN-VPQH năm 2025),Bộ luật Hình sự - VBHN 135/VBHN-VPQH năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/9/135-vbhn-vpqh.pdf,Chương XVIII,Các tội xâm phạm trật tự quản lý kinh tế,Trích tự động từ tiêu đề điều luật bắt đầu bằng “Tội ...”; cần rà soát khi cập nhật VBHN mới.
